17780,CL,CONDE DE LAS NAVAS,54,56,LA MOSCA,2,ESTE
17780,CL,CONDE DE LAS NAVAS,1,25,PEDREGALEJO,2,ESTE
17780,CL,CONDE DE LAS NAVAS,26,52,VALLE DE LOS GALANES,2,ESTE
17780,CL,CONDE DE LAS NAVAS,53,55,LA MOSCA,2,ESTE
17780,CL,CONDE DE LAS NAVAS,2,24,PEDREGALEJO,2,ESTE
17794,CL,CONDE DE LEMOS,2,22,VALLE DE LOS GALANES,2,ESTE
17794,CL,CONDE DE LEMOS,1,21,VALLE DE LOS GALANES,2,ESTE
18004,CL,CONEJERAS,1,5,CERRADO DE CALDERON,2,ESTE
18004,CL,CONEJERAS,2,4,CERRADO DE CALDERON,2,ESTE
18071,CL,CONSUL PORFIRIO SMERDOU,1,73,COLINAS DEL LIMONAR,2,ESTE
18071,CL,CONSUL PORFIRIO SMERDOU,2,64,COLINAS DEL LIMONAR,2,ESTE
18270,CL,CORAL,2,8,PEDREGALEJO PLAYA,2,ESTE
18270,CL,CORAL,1,5,PEDREGALEJO PLAYA,2,ESTE
18274,CL,CORBUSIER LE,2,4,MIRAMAR DEL PALO,2,ESTE
18274,CL,CORBUSIER LE,1,11,MIRAMAR DEL PALO,2,ESTE
18277,CL,CORCHUELO,1,7,PLAYAS DEL PALO,2,ESTE
18277,CL,CORCHUELO,2,2,PLAYAS DEL PALO,2,ESTE
18452,CL,CORPUS CHRISTI,1,13,PEDREGALEJO,2,ESTE
18452,CL,CORPUS CHRISTI,2,12,PEDREGALEJO,2,ESTE
18900,CL,CORTADA,1,1,CERRADO DE CALDERON,2,ESTE
18900,CL,CORTADA,2,6,CERRADO DE CALDERON,2,ESTE
18956,PJE,CORTIJO,1,9,PEDREGALEJO,2,ESTE
18956,PJE,CORTIJO,1,9,PEDREGALEJO,2,ESTE
19264,CL,COSTA RICA,1,13,PEDREGALEJO,2,ESTE
19264,CL,COSTA RICA,2,6,PEDREGALEJO,2,ESTE
20244,CL,FRANCISCO DE MEDRANO,1,23,EL CANDADO,2,ESTE
20244,CL,FRANCISCO DE MEDRANO,2,22,EL CANDADO,2,ESTE
20509,CL,DALIAS,1,5,CERRADO DE CALDERON,2,ESTE
20509,CL,DALIAS,2,4,CERRADO DE CALDERON,2,ESTE
20513,CL,DAMASCO,1,5,SANTA PAULA MIRAMAR,2,ESTE
20513,CL,DAMASCO,2,4,SANTA PAULA MIRAMAR,2,ESTE
20552,CL,DANVILA Y COLLADO,1,7,EL PALO,2,ESTE
20552,CL,DANVILA Y COLLADO,1,7,EL PALO,2,ESTE
20720,PJE,DELFOS,1,5,VALLE DE LOS GALANES,2,ESTE
20720,PJE,DELFOS,2,8,VALLE DE LOS GALANES,2,ESTE
20739,CL,DECANO OLIVER Y GARCIA,42,44,TASARA,2,ESTE
20786,CL,DENMEDIO,1,7,CERRADO DE CALDERON,2,ESTE
20786,CL,DENMEDIO,2,4,CERRADO DE CALDERON,2,ESTE
20832,CMNO,DESVIACION DE LA,2,18,EL MORLACO,2,ESTE
20832,CMNO,DESVIACION DE LA,11,13,CERRADO DE CALDERON,2,ESTE
20832,CMNO,DESVIACION DE LA,20,70,LA VI�A,2,ESTE
20832,CMNO,DESVIACION DE LA,9,9,LA VI�A,2,ESTE
20832,CMNO,DESVIACION DE LA,1,7,EL MORLACO,2,ESTE
21437,CL,CORDELIA,2,2,MIRAFLORES DEL PALO,2,ESTE
21437,CL,CORDELIA,1,3,MIRAFLORES DEL PALO,2,ESTE
21439,CL,DOCTOR SANTIAGO MU�OZ,1,1,EL LIMONAR,2,ESTE
21439,CL,DOCTOR SANTIAGO MU�OZ,2,2,EL LIMONAR,2,ESTE
21455,CL,MIGUEL SEL GOMEZ DE LA CRUZ,32,34,LA MOSCA,2,ESTE
21455,CL,MIGUEL SEL GOMEZ DE LA CRUZ,2,30,HACIENDA PAREDES,2,ESTE
21455,CL,MIGUEL SEL GOMEZ DE LA CRUZ,1,17,HACIENDA PAREDES,2,ESTE
21456,CL,PERIODISTA PACO FADON,2,62,HACIENDA PAREDES,2,ESTE
21456,CL,PERIODISTA PACO FADON,1,1,HACIENDA PAREDES,2,ESTE
21462,PL,NUESTRA SE�ORA DEL ROSARIO,2,2,EL PALO,2,ESTE
21462,PL,NUESTRA SE�ORA DEL ROSARIO,1,3,EL PALO,2,ESTE
21464,DSMO,FERRERA,2,2,DSMO DM ESTE,2,ESTE
21464,DSMO,FERRERA,1,1,DSMO DM ESTE,2,ESTE
21465,DSMO,CANTINA,1,1,DSMO DM ESTE,2,ESTE
21465,DSMO,CANTINA,2,2,DSMO DM ESTE,2,ESTE
21466,CL,PADRE JOSE TEJERA,2,12,EL PALO,2,ESTE
21466,CL,PADRE JOSE TEJERA,1,1,EL PALO,2,ESTE
21474,PL,VIRGEN DEL CARMEN,2,2,EL PALO,2,ESTE
21474,PL,VIRGEN DEL CARMEN,1,1,EL PALO,2,ESTE
21477,PQUE,RAFAEL SANTIAGO GARCIA,2,2,LA MOSCA,2,ESTE
21477,PQUE,RAFAEL SANTIAGO GARCIA,1,1,LA MOSCA,2,ESTE
21479,GTA,JUAN MANUEL PI�UEL,1,1,HACIENDA PAREDES,2,ESTE
21479,GTA,JUAN MANUEL PI�UEL,2,2,HACIENDA PAREDES,2,ESTE
21480,CL,JOSE FERNANDEZ PERTIERRA,1,19,HACIENDA PAREDES,2,ESTE
21480,CL,JOSE FERNANDEZ PERTIERRA,2,14,HACIENDA PAREDES,2,ESTE
21481,CL,JUAN GARCIA LEON,2,8,HACIENDA PAREDES,2,ESTE
21481,CL,JUAN GARCIA LEON,1,7,HACIENDA PAREDES,2,ESTE
21484,PJE,LAGAREJO,2,12,JARAZMIN,2,ESTE
21484,PJE,LAGAREJO,1,11,JARAZMIN,2,ESTE
21490,GTA,ERIZO DE MAR,2,2,JARAZMIN,2,ESTE
21490,GTA,ERIZO DE MAR,1,1,JARAZMIN,2,ESTE
21491,CL,ESTRELLA DE MAR,1,21,JARAZMIN,2,ESTE
21491,CL,ESTRELLA DE MAR,2,20,JARAZMIN,2,ESTE
21492,PJE,ARA�A DE MAR,1,3,JARAZMIN,2,ESTE
21492,PJE,ARA�A DE MAR,2,2,JARAZMIN,2,ESTE
21495,PL,MIGUELITO EL CARI�OSO,2,2,PEDREGALEJO PLAYA,2,ESTE
21495,PL,MIGUELITO EL CARI�OSO,1,1,PEDREGALEJO PLAYA,2,ESTE
21501,CL,PINTOR DAMASO RUANO,2,10,EL PALO,2,ESTE
21501,CL,PINTOR DAMASO RUANO,1,1,EL PALO,2,ESTE
21586,CMNO,ROMEROS DE LOS,2,10,DSMO DM ESTE,2,ESTE
21586,CMNO,ROMEROS DE LOS,1,13,DSMO DM ESTE,2,ESTE
21596,CMNO,LAGAR WITTEMBERG,2,2,DSMO DM ESTE,2,ESTE
21596,CMNO,LAGAR WITTEMBERG,1,1,DSMO DM ESTE,2,ESTE
21633,CL,CIUDAD DE PENSACOLA,1,7,CAMINO DEL COLMENAR,2,ESTE
21633,CL,CIUDAD DE PENSACOLA,2,14,CAMINO DEL COLMENAR,2,ESTE
21634,CL,CIUDAD DE GALVESTON,1,7,CAMINO DEL COLMENAR,2,ESTE
21634,CL,CIUDAD DE GALVESTON,2,6,CAMINO DEL COLMENAR,2,ESTE
21635,CL,CIUDAD DE NUEVA ORLEANS,2,18,CAMINO DEL COLMENAR,2,ESTE
21635,CL,CIUDAD DE NUEVA ORLEANS,1,19,CAMINO DEL COLMENAR,2,ESTE
21636,CL,CIUDAD DE MOBILE,1,11,CAMINO DEL COLMENAR,2,ESTE
21636,CL,CIUDAD DE MOBILE,2,2,CAMINO DEL COLMENAR,2,ESTE
21661,CL,DOCTOR GUTIERREZ MATA,1,1,PLAYA VIRGINIA,2,ESTE
21661,CL,DOCTOR GUTIERREZ MATA,2,2,PLAYA VIRGINIA,2,ESTE
21664,CL,DOCTOR JUAN MALDONADO,2,48,EL MAYORAZGO,2,ESTE
21664,CL,DOCTOR JUAN MALDONADO,1,9,EL MAYORAZGO,2,ESTE
21695,CMNO,LAGAR BRUN BAJO,2,28,ALTOS DE JABONEROS,2,ESTE
21695,CMNO,LAGAR BRUN BAJO,1,41,ALTOS DE JABONEROS,2,ESTE
21696,CMNO,LAGAR BRUN ALTO,1,33,ALTOS DE JABONEROS,2,ESTE
21696,CMNO,LAGAR BRUN ALTO,2,32,ALTOS DE JABONEROS,2,ESTE
21697,CMNO,LAGAR TROMPETA,1,11,ALTOS DE JABONEROS,2,ESTE
21697,CMNO,LAGAR TROMPETA,2,10,ALTOS DE JABONEROS,2,ESTE
21698,CRIL,LAGAR CEA,2,8,ALTOS DE JABONEROS,2,ESTE
21698,CRIL,LAGAR CEA,1,9,ALTOS DE JABONEROS,2,ESTE
21704,CMNO,LAGAR JUAN SALVADOR,2,28,ALTOS DE JABONEROS,2,ESTE
21704,CMNO,LAGAR JUAN SALVADOR,1,3,ALTOS DE JABONEROS,2,ESTE
21705,PJE,TRAI�A,2,4,SAN FRANCISCO,2,ESTE
21705,PJE,TRAI�A,1,1,SAN FRANCISCO,2,ESTE
21711,CMNO,LAGAR HURTADO,2,58,VENTA EL DETALLE,2,ESTE
21711,CMNO,LAGAR HURTADO,1,61,VENTA EL DETALLE,2,ESTE
21712,CMNO,LAGAR PEREZ,1,13,VENTA EL DETALLE,2,ESTE
21712,CMNO,LAGAR PEREZ,2,32,VENTA EL DETALLE,2,ESTE
21713,CMNO,FUENTE DEL LOBO,1,43,VENTA EL DETALLE,2,ESTE
21713,CMNO,FUENTE DEL LOBO,2,30,VENTA EL DETALLE,2,ESTE
21715,CRIL,ASOCIACION DE LA,1,31,VENTA EL DETALLE,2,ESTE
21715,CRIL,ASOCIACION DE LA,2,22,VENTA EL DETALLE,2,ESTE
21736,GTA,PERIODISTA JULIAN SESMERO,2,2,COLINAS DEL LIMONAR,2,ESTE
21736,GTA,PERIODISTA JULIAN SESMERO,1,1,COLINAS DEL LIMONAR,2,ESTE
21737,GTA,PROFESOR TOMAS HORMIGO,2,2,HACIENDA PAREDES,2,ESTE
21737,GTA,PROFESOR TOMAS HORMIGO,1,1,HACIENDA PAREDES,2,ESTE
21738,PL,PEPE ALMOGUERA SANCHEZ,2,2,PLAYAS DEL PALO,2,ESTE
21738,PL,PEPE ALMOGUERA SANCHEZ,1,1,PLAYAS DEL PALO,2,ESTE
21743,PL,JULIAN ALMOGUERA,2,2,PEDREGALEJO PLAYA,2,ESTE
21743,PL,JULIAN ALMOGUERA,1,1,PEDREGALEJO PLAYA,2,ESTE
21745,PNTE,PASARELA DE LOS JABEGOTES,2,2,LAS ACACIAS,2,ESTE
21745,PNTE,PASARELA DE LOS JABEGOTES,1,1,LAS ACACIAS,2,ESTE
21748,PL,DEMOFILO PELAEZ,2,2,EL PALO,2,ESTE
21748,PL,DEMOFILO PELAEZ,1,1,EL PALO,2,ESTE
21771,GTA,TENOR FRANCISCO HEREDIA,2,2,EL MAYORAZGO,2,ESTE
21771,GTA,TENOR FRANCISCO HEREDIA,1,1,EL MAYORAZGO,2,ESTE
21772,GTA,PACO DE HARO BOMBARELLY,2,2,LOS PINOS,2,ESTE
21772,GTA,PACO DE HARO BOMBARELLY,1,1,LOS PINOS,2,ESTE
21774,PL,CARMENCITA LA COMADRONA,1,1,EL CHANQUETE,2,ESTE
21774,PL,CARMENCITA LA COMADRONA,2,2,EL CHANQUETE,2,ESTE
21786,CMNO,POCARIA LA,2,38,DSMO DM ESTE,2,ESTE
21786,CMNO,POCARIA LA,1,35,DSMO DM ESTE,2,ESTE
21787,CMNO,LA POCARIA ALTA,2,12,DSMO DM ESTE,2,ESTE
21787,CMNO,LA POCARIA ALTA,1,11,DSMO DM ESTE,2,ESTE
21788,CMNO,BARCENILLA ALTA,1,65,DSMO DM ESTE,2,ESTE
21788,CMNO,BARCENILLA ALTA,2,40,DSMO DM ESTE,2,ESTE
21794,PL,MANUEL DIAZ MILLAN,2,2,PEDREGALEJO,2,ESTE
21794,PL,MANUEL DIAZ MILLAN,1,1,PEDREGALEJO,2,ESTE
21811,CMNO,BOLAERA LA,1,19,DSMO DM ESTE,2,ESTE
21811,CMNO,BOLAERA LA,2,30,DSMO DM ESTE,2,ESTE
21813,CMNO,LAGAR DEL TINTO,1,5,DSMO DM ESTE,2,ESTE
21813,CMNO,LAGAR DEL TINTO,2,8,DSMO DM ESTE,2,ESTE
21814,CMNO,TRES MARIAS LAS,2,30,DSMO DM ESTE,2,ESTE
21814,CMNO,TRES MARIAS LAS,1,29,DSMO DM ESTE,2,ESTE
21815,CMNO,TURCO BAJO EL,2,20,DSMO DM ESTE,2,ESTE
21815,CMNO,TURCO BAJO EL,1,21,DSMO DM ESTE,2,ESTE
21816,CMNO,TURCO ALTO,2,24,DSMO DM ESTE,2,ESTE
21816,CMNO,TURCO ALTO,1,23,DSMO DM ESTE,2,ESTE
21817,CMNO,DEL LAGAR,1,13,DSMO DM ESTE,2,ESTE
21817,CMNO,DEL LAGAR,2,22,DSMO DM ESTE,2,ESTE
21820,CTRA,TOTALAN KM-1.9,2,12,DSMO DM ESTE,2,ESTE
21820,CTRA,TOTALAN KM-1.9,1,11,DSMO DM ESTE,2,ESTE
21822,GTA,ARQUITECTO CESAR OLANO,1,1,LOS PINOS,2,ESTE
21822,GTA,ARQUITECTO CESAR OLANO,2,2,LOS PINOS,2,ESTE
21827,CL,FRANCISCO ENRIQUE DIAZ JIMENEZ,2,6,LA PELUSA,2,ESTE
21827,CL,FRANCISCO ENRIQUE DIAZ JIMENEZ,1,5,LA PELUSA,2,ESTE
21829,JDIN,MAESTRA LOLA ROMERO,1,1,LAS ACACIAS,2,ESTE
21829,JDIN,MAESTRA LOLA ROMERO,2,2,LAS ACACIAS,2,ESTE
21832,GTA,PINTOR FRANCISCO HERNANDEZ,1,1,PARQUE CLAVERO,2,ESTE
21832,GTA,PINTOR FRANCISCO HERNANDEZ,2,2,PARQUE CLAVERO,2,ESTE
21847,CMNO,LAINEZ LOS,2,118,DSMO DM ESTE,2,ESTE
21847,CMNO,LAINEZ LOS,1,103,DSMO DM ESTE,2,ESTE
21849,CMNO,CARAMBUCO EL,1,5,DSMO DM ESTE,2,ESTE
21849,CMNO,CARAMBUCO EL,2,10,DSMO DM ESTE,2,ESTE
21850,CMNO,VILLAZO ALTO,2,8,DSMO DM ESTE,2,ESTE
21850,CMNO,VILLAZO ALTO,1,11,DSMO DM ESTE,2,ESTE
21851,CRIL,OLIAS KM-3.7,2,6,DSMO DM ESTE,2,ESTE
21851,CRIL,OLIAS KM-3.7,1,5,DSMO DM ESTE,2,ESTE
21862,CMNO,INDIANO EL,2,14,DSMO DM ESTE,2,ESTE
21862,CMNO,INDIANO EL,1,27,DSMO DM ESTE,2,ESTE
21876,CMNO,LAGAR EL LEON,2,14,DSMO DM ESTE,2,ESTE
21876,CMNO,LAGAR EL LEON,1,15,DSMO DM ESTE,2,ESTE
21877,CMNO,CASERIO JARAZMIN BLANCO,1,53,DSMO DM ESTE,2,ESTE
21877,CMNO,CASERIO JARAZMIN BLANCO,2,66,DSMO DM ESTE,2,ESTE
21878,CMNO,LAGAR POSTIGO,2,6,DSMO DM ESTE,2,ESTE
21878,CMNO,LAGAR POSTIGO,1,11,DSMO DM ESTE,2,ESTE
21947,CL,DOCTOR PEDRO BARCELO,2,18,COLINAS DEL LIMONAR,2,ESTE
21947,CL,DOCTOR PEDRO BARCELO,1,7,COLINAS DEL LIMONAR,2,ESTE
22204,CL,RAFAEL PEREZ ESTRADA,1,5,LA CALETA,2,ESTE
22302,CL,DON BELIANIS,2,6,PEDREGALEJO PLAYA,2,ESTE
22302,CL,DON BELIANIS,1,1,PEDREGALEJO PLAYA,2,ESTE
22309,PJE,DON CARNAL,2,6,CERRADO DE CALDERON,2,ESTE
22309,PJE,DON CARNAL,1,11,CERRADO DE CALDERON,2,ESTE
22330,CL,DON DIEGO DE MIRANDA,12,20,EL PALO,2,ESTE
22330,CL,DON DIEGO DE MIRANDA,2,10,EL DRAGO,2,ESTE
22330,CL,DON DIEGO DE MIRANDA,1,23,EL DRAGO,2,ESTE
22666,CL,DO�A DE TOLOSA,2,2,EL PALO,2,ESTE
22666,CL,DO�A DE TOLOSA,1,1,EL PALO,2,ESTE
22749,CL,DORADA LA,2,10,JARAZMIN,2,ESTE
22749,CL,DORADA LA,1,5,JARAZMIN,2,ESTE
22757,CL,DOROTEA,2,4,PLAYAS DEL PALO,2,ESTE
22757,CL,DOROTEA,1,11,PLAYAS DEL PALO,2,ESTE
22869,CL,DRAGO,1,9,PINARES DE SAN ANT�N,2,ESTE
22869,CL,DRAGO,2,14,PINARES DE SAN ANT�N,2,ESTE
22946,CL,DULCINEA DEL TOBOSO,2,8,EL PALO,2,ESTE
22946,CL,DULCINEA DEL TOBOSO,1,7,EL PALO,2,ESTE
22953,CL,DUQUE DE BEJAR,2,6,MIRAFLORES DEL PALO,2,ESTE
22953,CL,DUQUE DE BEJAR,1,3,MIRAFLORES DEL PALO,2,ESTE
23260,CL,EDUARD LALO,1,15,LA MOSCA,2,ESTE
23260,CL,EDUARD LALO,2,20,LA MOSCA,2,ESTE
23452,CL,EFESO,1,3,EL PALO,2,ESTE
23452,CL,EFESO,2,2,EL PALO,2,ESTE
23460,CL,EGIPTO,2,4,MIRAMAR,2,ESTE
23460,CL,EGIPTO,1,5,MIRAMAR,2,ESTE
23730,CL,PALUSTRE EL,2,16,EL PALO,2,ESTE
23730,CL,PALUSTRE EL,1,5,EL DRAGO,2,ESTE
23800,CL,SALVADOR EL,2,6,PEDREGALEJO,2,ESTE
23800,CL,SALVADOR EL,1,7,PEDREGALEJO,2,ESTE
23926,CL,EMERENCIA,2,8,PLAYAS DEL PALO,2,ESTE
23926,CL,EMERENCIA,1,7,PLAYAS DEL PALO,2,ESTE
24318,CL,ENEIDA,1,3,PLAYAS DEL PALO,2,ESTE
24318,CL,ENEIDA,2,6,PLAYAS DEL PALO,2,ESTE
24326,PJE,ENELDO,1,47,HACIENDA PAREDES,2,ESTE
24326,PJE,ENELDO,2,14,HACIENDA PAREDES,2,ESTE
24342,CL,ENRICO TOSELLI,1,13,PARQUE CLAVERO,2,ESTE
24342,CL,ENRICO TOSELLI,2,32,PARQUE CLAVERO,2,ESTE
24514,CL,ERA LA,14,38,LOS PINOS,2,ESTE
24514,CL,ERA LA,2,12,EL MAYORAZGO,2,ESTE
24514,CL,ERA LA,17,29,LOS PINOS,2,ESTE
24514,CL,ERA LA,1,15,EL MAYORAZGO,2,ESTE
24780,CL,ESCRITOR AGUILAR Y LORA,2,2,LA ARA�A,2,ESTE
24780,CL,ESCRITOR AGUILAR Y LORA,1,1,LA ARA�A,2,ESTE
24808,CL,ESCRITOR AGUIRRE GARCIA,1,7,LA ARA�A,2,ESTE
24808,CL,ESCRITOR AGUIRRE GARCIA,2,10,LA ARA�A,2,ESTE
24836,CL,ESCRITOR ALARCON BONEL,2,2,LA ARA�A,2,ESTE
24836,CL,ESCRITOR ALARCON BONEL,1,11,LA ARA�A,2,ESTE
24864,CL,ESCRITOR ALEJANDRO MAC-KINLEY,1,7,LA ARA�A,2,ESTE
24864,CL,ESCRITOR ALEJANDRO MAC-KINLEY,2,8,LA ARA�A,2,ESTE
24892,CL,ESCRITOR AMBROSIO DE ACU�A,1,23,PODADERA,2,ESTE
24892,CL,ESCRITOR AMBROSIO DE ACU�A,2,26,PODADERA,2,ESTE
24920,CL,ESCRITOR ANDEYRO CASTILLO,2,2,LA PELUSILLA,2,ESTE
24920,CL,ESCRITOR ANDEYRO CASTILLO,1,29,LA PELUSILLA,2,ESTE
24948,CL,ESCRITOR ANDREY BRINCIO,26,50,MIRAFLORES ALTO,2,ESTE
24948,CL,ESCRITOR ANDREY BRINCIO,23,31,MIRAFLORES ALTO,2,ESTE
24948,CL,ESCRITOR ANDREY BRINCIO,1,21,MIRAFLORES DEL PALO,2,ESTE
24948,CL,ESCRITOR ANDREY BRINCIO,2,24,MIRAFLORES DEL PALO,2,ESTE
25004,CL,ESCRITOR ARRESE ONTIVEROS,1,13,PODADERA,2,ESTE
25004,CL,ESCRITOR ARRESE ONTIVEROS,2,10,PODADERA,2,ESTE
25116,CL,ESCRITOR BARBAN DE CASTRO,2,10,PODADERA,2,ESTE
25116,CL,ESCRITOR BARBAN DE CASTRO,1,9,PODADERA,2,ESTE
25200,CL,ESCRITOR BARZO ALE�A,2,10,LA ARA�A,2,ESTE
25200,CL,ESCRITOR BARZO ALE�A,1,13,LA ARA�A,2,ESTE
25256,CL,ESCRITOR BERNARDINO DOMINGUEZ,2,16,LA ARA�A,2,ESTE
25256,CL,ESCRITOR BERNARDINO DOMINGUEZ,1,1,LA ARA�A,2,ESTE
25263,CL,ESCRITOR BORRAJO VERDUGO,1,5,LA ARA�A,2,ESTE
25263,CL,ESCRITOR BORRAJO VERDUGO,2,12,LA ARA�A,2,ESTE
25312,CL,ESCRITOR CARRETERO NARBONA,1,23,EL CANDADO,2,ESTE
25312,CL,ESCRITOR CARRETERO NARBONA,2,18,EL CANDADO,2,ESTE
25340,CL,ESCRITOR CERDA GODOY,1,25,EL CANDADO,2,ESTE
25340,CL,ESCRITOR CERDA GODOY,2,40,EL CANDADO,2,ESTE
25368,CL,ESCRITOR CERISSOLA ANAYA,2,4,LA ARA�A,2,ESTE
25368,CL,ESCRITOR CERISSOLA ANAYA,1,5,LA ARA�A,2,ESTE
25396,CL,ESCRITOR CROUISELLES DIAZ,2,14,LA ARA�A,2,ESTE
25396,CL,ESCRITOR CROUISELLES DIAZ,1,21,LA ARA�A,2,ESTE
25452,CL,ESCRITOR FERREDON MARTINEZ,2,14,LA ARA�A,2,ESTE
25452,CL,ESCRITOR FERREDON MARTINEZ,1,13,LA ARA�A,2,ESTE
25480,CL,ESCRITOR FRANCISCO GALLEGOS,2,12,PODADERA,2,ESTE
25480,CL,ESCRITOR FRANCISCO GALLEGOS,1,9,PODADERA,2,ESTE
25508,CL,ESCRITOR FRANCISCO JOSE FERNANDEZ,1,15,LA MOSCA,2,ESTE
25508,CL,ESCRITOR FRANCISCO JOSE FERNANDEZ,2,16,LA MOSCA,2,ESTE
25564,CL,ESCRITOR FUENTES Y CERDA,2,22,PODADERA,2,ESTE
25564,CL,ESCRITOR FUENTES Y CERDA,1,13,PODADERA,2,ESTE
25592,CL,ESCRITOR GABRIELI CAPARROS,1,13,LA ARA�A,2,ESTE
25592,CL,ESCRITOR GABRIELI CAPARROS,2,14,LA ARA�A,2,ESTE
25704,CL,ESCRITOR GONZALEZ RABANADA,1,9,LA ARA�A,2,ESTE
25704,CL,ESCRITOR GONZALEZ RABANADA,2,4,LA ARA�A,2,ESTE
25760,CL,ESCRITOR JIMENEZ ENCISO,1,17,LA MOSCA,2,ESTE
25760,CL,ESCRITOR JIMENEZ ENCISO,2,20,LA MOSCA,2,ESTE
25788,CL,ESCRITOR JIMENEZ GUZMAN,2,38,LA MOSCA,2,ESTE
25788,CL,ESCRITOR JIMENEZ GUZMAN,1,33,LA MOSCA,2,ESTE
25793,PJE,ESCRITOR JIMENEZ GUZMAN,1,11,LA MOSCA,2,ESTE
25793,PJE,ESCRITOR JIMENEZ GUZMAN,2,6,LA MOSCA,2,ESTE
25816,CL,ESCRITOR LUIS JOSE CASTRO,2,10,EL CANDADO,2,ESTE
25816,CL,ESCRITOR LUIS JOSE CASTRO,1,15,EL CANDADO,2,ESTE
25872,CL,ESCRITOR JOSE MARIA JAUDENES,1,15,LA ARA�A,2,ESTE
25872,CL,ESCRITOR JOSE MARIA JAUDENES,2,12,LA ARA�A,2,ESTE
25956,CL,ESCRITOR LAZARO GUILLEN,1,3,LA ARA�A,2,ESTE
25956,CL,ESCRITOR LAZARO GUILLEN,2,20,LA ARA�A,2,ESTE
25984,CL,ESCRITOR LUIS DE LEON,2,18,LA ARA�A,2,ESTE
25984,CL,ESCRITOR LUIS DE LEON,1,15,LA ARA�A,2,ESTE
26012,CL,ESCRITOR MANUEL SOLANO,1,159,LA MOSCA,2,ESTE
26012,CL,ESCRITOR MANUEL SOLANO,2,84,LA MOSCA,2,ESTE
26040,CL,ESCRITOR MARUJAN CABRERA,1,9,LA MOSCA,2,ESTE
26040,CL,ESCRITOR MARUJAN CABRERA,2,12,LA MOSCA,2,ESTE
26068,CL,ESCRITOR MENDEZ SOTOMAYOR,1,27,LA MOSCA,2,ESTE
26068,CL,ESCRITOR MENDEZ SOTOMAYOR,2,20,LA MOSCA,2,ESTE
26082,CL,ESCRITOR OLONA GAETA,1,3,LA ARA�A,2,ESTE
26082,CL,ESCRITOR OLONA GAETA,2,8,LA ARA�A,2,ESTE
26096,CL,ESCRITOR ORTEGA SOLORZANO,2,22,LA MOSCA,2,ESTE
26096,CL,ESCRITOR ORTEGA SOLORZANO,1,17,LA MOSCA,2,ESTE
26124,CL,ESCRITOR PRADOS Y LOPEZ,2,2,LA ARA�A,2,ESTE
26124,CL,ESCRITOR PRADOS Y LOPEZ,1,7,LA ARA�A,2,ESTE
26138,CL,ESCRITOR SALVADOR ROLDAN,2,6,LA MOSCA,2,ESTE
26138,CL,ESCRITOR SALVADOR ROLDAN,1,9,LA MOSCA,2,ESTE
26152,CL,ESCRITOR SANCHEZ SOBRINO,1,7,LA MOSCA,2,ESTE
26152,CL,ESCRITOR SANCHEZ SOBRINO,2,8,LA MOSCA,2,ESTE
26208,CL,ESCRITOR VARO MIRAVAL,1,9,LA MOSCA,2,ESTE
26208,CL,ESCRITOR VARO MIRAVAL,2,4,LA MOSCA,2,ESTE
26292,CL,ESCRITORA FUSTER GALLARDO,2,12,MIRAFLORES DEL PALO,2,ESTE
26292,CL,ESCRITORA FUSTER GALLARDO,1,17,MIRAFLORES DEL PALO,2,ESTE
26320,CL,ESCRITORA GALVEZ CABRERA,2,12,PODADERA,2,ESTE
26320,CL,ESCRITORA GALVEZ CABRERA,1,11,PODADERA,2,ESTE
26348,CL,ESCRITORA GARCIA DE FECIEYRI,2,22,LA ARA�A,2,ESTE
26348,CL,ESCRITORA GARCIA DE FECIEYRI,1,15,LA ARA�A,2,ESTE
26376,CL,ESCUCHA LA,1,13,EL CANDADO,2,ESTE
26376,CL,ESCUCHA LA,2,34,EL CANDADO,2,ESTE
26390,CL,ESCUDERO HIPOLITO,2,24,LAS CUEVAS,2,ESTE
26390,CL,ESCUDERO HIPOLITO,1,21,LAS CUEVAS,2,ESTE
26432,CL,ESCULTOR MARIN HIGUERO,1,15,ECHEVERRIA DEL PALO,2,ESTE
26432,CL,ESCULTOR MARIN HIGUERO,2,12,ECHEVERRIA DEL PALO,2,ESTE
26435,PL,ESCULTOR MIGUEL BERROCAL,2,8,COLINAS DEL LIMONAR,2,ESTE
26435,PL,ESCULTOR MIGUEL BERROCAL,1,9,COLINAS DEL LIMONAR,2,ESTE
26439,CL,ESCULTOR PACO PALMA,1,1,EL PALO,2,ESTE
26439,CL,ESCULTOR PACO PALMA,2,4,EL PALO,2,ESTE
26572,CL,ESPA�A,1,31,EL PALO,2,ESTE
26572,CL,ESPA�A,2,24,MIRAFLORES DEL PALO,2,ESTE
26572,CL,ESPA�A,1,31,EL PALO,2,ESTE
26730,CL,ESPINETA LA,1,13,JARAZMIN,2,ESTE
26730,CL,ESPINETA LA,2,10,JARAZMIN,2,ESTE
26743,CL,ESPUELAS LAS,2,42,EL MAYORAZGO,2,ESTE
26743,CL,ESPUELAS LAS,1,27,EL MAYORAZGO,2,ESTE
26745,PJE,ESPUELAS LAS,1,15,EL MAYORAZGO,2,ESTE
26745,PJE,ESPUELAS LAS,2,16,EL MAYORAZGO,2,ESTE
26747,CL,ESQUIVIAS,1,5,PLAYAS DEL PALO,2,ESTE
26747,CL,ESQUIVIAS,2,2,PLAYAS DEL PALO,2,ESTE
